# SNR	upix	vpix	boxc_width	time	dm	iblk
18.6	74	141	1		1	0	0
18.1	92	141	1		1	0	0
33.4	101	141	0		0	0	0
61.5	121	141	1		1	0	0
24.1	129	142	0		0	0	0
20.1	147	142	0		1	0	0
19.3	163	142	0		1	0	0
26.9	190	142	0		1	0	0
22.1	192	142	0		1	0	0
14.2	213	142	0		0	0	0
10.7	229	142	0		0	0	0
4.4	252	142	0		0	0	0
13.0	14	142	0		1	0	0
16.7	20	142	0		1	0	0
12.5	45	142	0		0	0	0
10.6	53	142	0		1	0	0
13.5	71	142	1		1	0	0
19.6	89	142	0		0	0	0
41.2	100	142	0		0	0	0
62.7	120	142	1		1	0	0
23.0	128	143	0		0	0	0
24.7	146	143	1		1	0	0
20.8	174	143	0		0	0	0
21.6	191	143	0		1	0	0
19.2	193	143	0		1	0	0
13.6	218	143	0		0	0	0
8.4	224	143	1		1	0	0
8.7	255	143	1		1	0	0
14.6	7	143	1		1	0	0
9.1	27	143	1		1	0	0
12.9	40	143	0		0	0	0
10.2	51	143	0		0	0	0
24.1	77	143	1		1	0	0
23.0	88	143	0		0	0	0
36.4	99	143	1		1	0	0
46.8	119	143	0		0	0	0
23.7	137	144	0		0	0	0
23.4	147	144	1		1	0	0
16.3	171	144	0		1	0	0
18.1	180	144	0		1	0	0
19.9	194	144	0		1	0	0
7.7	208	144	0		1	0	0
6.1	227	144	0		0	0	0
11.2	252	144	1		1	0	0
11.1	0	144	1		1	0	0
10.9	24	144	1		1	0	0
8.6	46	144	0		0	0	0
11.9	57	144	0		0	0	0
27.5	74	144	0		0	0	0
23.4	85	144	1		1	0	0
37.7	96	144	1		1	0	0
47.6	120	144	0		0	0	0
31.0	135	145	0		0	0	0
23.1	146	145	1		1	0	0
28.4	165	145	0		1	0	0
18.3	183	145	0		1	0	0
20.9	195	145	0		1	0	0
8.5	214	145	1		1	0	0
10.8	228	145	0		0	0	0
21.2	247	145	1		1	0	0
9.0	15	145	0		1	0	0
10.7	17	145	0		1	0	0
13.8	47	145	0		1	0	0
17.2	59	145	0		1	0	0
33.1	71	145	1		1	0	0
44.1	95	145	1		1	0	0
30.3	103	145	1		1	0	0
47.9	119	145	0		0	0	0
24.7	143	146	1		1	0	0
23.7	149	146	1		1	0	0
30.8	168	146	0		1	0	0
21.2	184	146	0		1	0	0
15.7	198	146	0		1	0	0
16.2	223	146	0		0	0	0
14.3	225	146	0		0	0	0
23.0	244	146	1		1	0	0
12.0	0	146	1		1	0	0
8.1	16	146	0		1	0	0
19.8	46	146	0		1	0	0
28.4	58	146	1		1	0	0
31.9	70	146	1		1	0	0
38.2	94	146	1		1	0	0
23.7	102	146	1		1	0	0
51.2	120	146	0		0	0	0
37.4	135	147	0		0	0	0
23.4	144	147	1		1	0	0
29.3	169	147	1		1	0	0
23.9	189	147	0		1	0	0
9.6	199	147	0		1	0	0
12.9	210	147	0		1	0	0
10.7	224	147	0		0	0	0
16.7	255	147	1		1	0	0
17.4	1	147	0		1	0	0
6.0	26	147	0		0	0	0
18.5	41	147	0		1	0	0
30.5	55	147	1		1	0	0
23.7	65	147	1		1	0	0
28.9	93	147	0		1	0	0
15.6	108	147	1		1	0	0
42.6	119	147	0		0	0	0
27.2	131	148	0		0	0	0
21.4	145	148	1		1	0	0
27.9	172	148	1		1	0	0
15.9	189	148	0		0	0	0
17.0	192	148	0		1	0	0
