,SNR,lpix,mpix,boxc_width,time,dm,iblk,rawsn,total_sample,obstime_sec,mjd,dm_pccm3,ra_deg,dec_deg,cluster_id
1860,7.3,205,138,7,178,161,226,193,58034,802.262,60381.275835751,718.664,51.61763,-54.59988,233
1861,6.0,242,79,1,144,152,228,158,58512,808.8699,60381.275912231,678.49,51.33913,-54.85108,236
1862,6.1,234,49,3,187,80,237,161,60859,841.3148,60381.276287751,357.1,51.39657,-54.98022,237
1863,6.3,104,162,0,242,144,248,167,63730,881.0035,60381.276747111,642.78,52.36581,-54.4983,238
1864,6.0,195,45,0,68,70,252,158,64580,892.7539,60381.276883111,312.463,51.68756,-54.9994,239
1865,6.5,116,248,0,161,31,263,170,67489,932.968,60381.277348551,138.376,52.27784,-54.12786,240
1866,6.3,117,249,0,161,31,263,166,67489,932.968,60381.277348551,138.376,52.27053,-54.12355,240
1867,6.2,74,72,4,236,40,264,162,67820,937.5437,60381.277401511,178.55,52.59216,-54.88415,241
1868,6.0,74,72,6,238,41,264,158,67822,937.5714,60381.277401831,183.014,52.59216,-54.88415,241
1869,6.0,1,225,2,69,113,265,159,67909,938.774,60381.277415752,504.404,53.1247,-54.22222,242
1870,6.0,63,192,5,177,16,267,158,68529,947.3449,60381.277514951,71.42,52.66849,-54.36805,243
1871,6.2,10,199,2,134,160,272,164,69766,964.4452,60381.277712871,714.2,53.06009,-54.33495,244
1872,6.1,188,171,4,235,60,273,160,70123,969.3804,60381.277769991,267.825,51.74518,-54.45866,245
1873,6.0,230,147,5,0,92,281,159,71936,994.4432,60381.278060071,410.665,51.43349,-54.55984,246
1874,6.1,165,236,0,175,143,291,160,74671,1032.252,60381.278497672,638.316,51.91798,-54.17928,247
1875,6.1,8,186,0,32,56,299,160,76576,1058.5867,60381.278802472,249.97,53.07583,-54.39079,248
1876,6.2,9,186,0,32,56,299,162,76576,1058.5867,60381.278802472,249.97,53.06842,-54.39086,248
1877,6.0,169,83,0,84,113,310,159,79444,1098.2339,60381.279261352,504.404,51.88256,-54.83735,249
1878,6.3,14,57,0,148,51,312,166,80020,1106.1965,60381.279353512,227.651,53.04315,-54.94535,250
1879,6.1,242,125,3,238,121,315,161,80878,1118.0575,60381.279490791,540.114,51.34286,-54.6536,251
1880,6.0,80,216,1,30,27,317,159,81182,1122.26,60381.279539432,120.521,52.5424,-54.26522,252
1881,6.0,13,220,0,175,80,318,158,81583,1127.8033,60381.279603591,357.1,53.03638,-54.24465,253
1882,6.2,27,253,0,247,104,320,164,82167,1135.8766,60381.279697031,464.23,52.93139,-54.10321,254
1883,6.4,183,214,0,1,62,325,168,83201,1150.1707,60381.279862472,276.753,51.78455,-54.27364,255
1884,6.1,176,64,1,213,109,325,160,83413,1153.1013,60381.279896391,486.549,51.82994,-54.91864,256
1885,6.0,214,192,0,134,17,327,159,83846,1159.0872,60381.279965672,75.884,51.55511,-54.3671,257
1886,6.1,106,65,0,227,102,332,160,85219,1178.0675,60381.280185352,455.303,52.35302,-54.9149,258
